UNAIDS_year,iso3,subnational,group,site,point,latitude,longitude,geopositioning_method,admin_level,shapefile,location_code,flag,UNAIDS_lat,UNAIDS_lon,Distance,,Checked,
2017,SWZ,,Manzini Region,Mankayane HC,1,-26.671601,31.063691,Google maps,,,,,,,,,,
2017,SWZ,,Manzini Region,Manzini,0,,,,1,admin2013_1,2784,,,,,,,
2017,SWZ,,Shiselweni Region,Matsanjeni HC,1,-27.253781,31.750191,Google maps,,,,,,,,,,
2017,SWZ,,Hhohho Region,Mbabane,1,-26.332187,31.142173,Google maps,,,,,,,,,,
2017,SWZ,,Hhohho Region,Mkhuzweni HC,1,-25.90205,31.5062,https://www.facebook.com/pages/Mkhuzweni-Health-centre-hhohho-swaziland/336522906396884,,,,,,,,,,
2017,SWZ,,Lubombo Region,Ndevane Clinic,,,,Cannot find,,,,,,,,,,
2017,SWZ,,Shiselweni Region,Nhlangano HC,1,-27.121051,31.207813,Google maps,,,,,,,,,,
2017,SWZ,,Hhohho Region,Pigg's Peak,1,-25.958186,31.247962,Google maps,,,,,,,,,,
2017,SWZ,,Shiselweni Region,Shiselweni,0,,,,1,admin2013_1,2785,,,,,,,
2017,SWZ,,Lubombo Region,Siteki PHU,1,-26.44936,31.948813,Google maps - two hospitals found. Using mid-point,,,,,,,,,,
2017,SWZ,,Lubombo Region,Sithobela HC,1,-26.878625,31.595343,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,SWZ,,Lubombo Region,Vuvulane Clinic,1,-26.0755804,31.878676,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,TCD,,Urbain,  Sarh,1,9.151967,18.381074,Google maps,,,,,,,,,,
2017,TCD,,Urbain, Adré,1,13.46584,22.199979,Google maps ,,,,,,,,,,
2017,TCD,,Urbain,Abéché,1,13.835347,20.8368041,Google maps - 7km,,,,,,,,,,
2017,TCD,,Rural,Abtouyour,1,11.977699,18.134391,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Ati ,1,13.216708,18.34146,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Bébidjia,1,8.674333,16.579706,Google maps,,,,,,,,,,
2017,TCD,,Rural,Bah,1,15.627643,22.86643,TCD_healthFacilities_fromGeoDataBase.dbf,,,,,,,,,,
2017,TCD,,Rural,Ba-illi,1,10.522743,16.4398,TCD_healthFacilities_fromGeoDataBase.dbf,,,,,,,,,,
2017,TCD,,Rural,Baktchoro,,,,Cannot find- subprefecture,,,,,,,,,,
2017,TCD,,Urbain,Bol,1,13.471845,14.712355,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Bongor ,1,10.278582,15.374281,Google maps,,,,,,,,,,
2017,TCD,,Rural,Deli,1,8.70787,15.87721,OSM- used town GPS,,,,,,,,,,
2017,TCD,,Rural,Djoumane,1,9.8782,15.8152,OSM- used town GPS,,,,,,,,,,
2017,TCD,,Urbain,Doba,1,8.672397,16.84935,Google maps - 7km,,,,,,,,,,
2017,TCD,,Rural,Gambir,1,13.17466667,17.84253333,TCD_healthFacilities_fromGeoDataBase.dbf,,,,,,,,,,
2017,TCD,,Rural,Guelendeng,1,10.917257,15.545917,Google maps,,,,,,,,,,
2017,TCD,,Urbain,koumra,1,8.920172,17.544478,Google maps - 9 km,,,,,,,,,,
2017,TCD,,Rural,Kouryadje ,,,,Cannot find,,,,,,,,,,
2017,TCD,,Urbain,Liberté ,1,12.132159,15.0774345,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,TCD,,Urbain,Mao,1,14.128302,15.313514,Google maps ,,,,,,,,,,
2017,TCD,,Rural,Massaguet,1,12.48088,15.437231,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Mongo,1,12.190245,18.69007,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Moundou,1,8.580281,16.062207,Google maps,,,,,,,,,,
2017,TCD,,Urbain,NDjamena Centre ,1,12.1657554,15.0305299,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,TCD,,Urbain,NDjamena Sud ,1,12.1348457,15.0557415,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,TCD,,Urbain,Pala,1,9.366379,14.91004,Google maps,,,,,,,,,,
2017,TCD,,Urbain,Polyclinique ,,,,Cannot find,,,,,,,,,,
2017,TCD,,Urbain,Roi Fayçal,1,12.1099344,15.0496522,,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,3RC KPELE-TSIKO,1,6.8578208,1.1734254,"Google maps - no hospitals found. Using town gps ""KPELE, Plateaux""",,,,,,,,,,
2019,TGO,MARITIME,TOTAL,AGBELOUVE ,1,6.6784735,1.1688978,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,1,
2019,TGO,PLATEAUX,POPULATION TOTALE,AGOME TOMEGBE  ,1,6.909771,0.628075,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,AKATA AGAME  ,1,7.0476,0.7092,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,BIANKOURI  ,1,11.0194467,0.0537758,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,BON SAMARITAIN,,,,Cannot find,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CABINET MEDICAL,1,6.1571,1.2184,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CENTRE MEDICAL UNION ,,,,Cannot find (too many centre medical unions),,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,CHP  PMI BLITTA ,1,8.3319,0.9874,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,1,
2019,TGO,MARITIME,TOTAL,CHP ADIDO ANEHO ,1,6.22798,1.5919,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CHP BADOU ,1,7.5862829,0.5913303,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CHP BASSAR ,1,9.2647,0.7804,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CHP KANDE ,1,9.95778,1.04472,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CHP KPALIME ,1,6.912239,0.627723,Google maps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,USP VOKUTIME,1,6.3688236,1.4200052,"Google Maps ""USP Vokoutime"" ",,,,1,,,,,,
2019,TGO,,TOTAL,USP VOKUTIME,1,6.3688236,1.4200052,"Duplicate same as ""USP Vokutime""",,,,1,,,,,,
2019,TGO,CENTRALE,TOTAL,CHP TCHAMBA,1,9.0232,1.4291,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,1,
2019,TGO,MARITIME,TOTAL,CHR TSEVIE ,1,6.4277469,1.2044986,Google Maps,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,CHR DAPAONG ,1,10.864483,0.20209,Google maps,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,CHR SOKODE ,1,8.9851377,1.1331163,Google Maps,,,,,,,,,1,
2019,TGO,KARA,POLULATION TOTALE,CHR TOMDE ,1,9.5616275,1.2002265,Google Maps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,PMI TSEVIE ,1,6.431519,1.211715,Google maps - using town gps (not same as CHR Tsevie,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS KPELE ELE  ,1,6.8557317,1.1807136,Google Maps- used town gps,,,,1,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CHU TOKOIN,1,6.1455,1.2082,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,CINKASSE  ,1,11.1020203,0.0097847,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CLINIQUE ALPIA ,1,6.1386323,1.2208426,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CLINIQUE BIASA,1,6.1336493,1.2133734,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS ADETA   ,1,7.13333,0.73333,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,CMS ADIDOGOME,1,6.1826232,1.1666592,Google Maps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,CMS AGOENYIVE,1,6.2240805,1.2080871,Google maps- Centre de Sant� d'Ago�,,,,,,,,,1,
2019,TGO,MARITIME,TOTAL,CMS AHEPE  ,1,6.603734,1.3764666,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,CMS AKLAKOU  ,1,6.33333,1.71667,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,CMS AKOUMAPE  ,1,6.38722,1.44972,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,1,
2019,TGO,MARITIME,TOTAL,CMS ANFOIN  ,1,6.31667,1.61667,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS ANIE  ,1,7.7564,1.1969,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS ATCHANGBADE  ,1,9.46667,1.13333,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS AWANDJELO  ,1,9.45,1.21667,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,CMS BARKOISSI  ,1,10.548,0.308,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS BETHEL ANIE  ,1,6.1739859,1.187971,https://www.goafricaonline.com/tg/39012-bethanie-centre-medico-social-lome-togo,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,CMS CINKASSE ,1,11.10389,0.00944,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS GOUDEVE  ,1,7.16667,0.75,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,PMI KPALIME ,1,6.9349,0.659,"May be the same as ""CHR ATAKPAME""",,,,1,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CHR ATAKPAME,1,7.5325401,1.1241587,Google Maps,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS KABOU  ,1,9.4606,0.8087,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,PMI ATAKPAME,1,7.506343,1.159186,Google maps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS KOUGNOHOU  ,1,7.666667,0.8,https://geographic.org/geographic_names/name.php?uni=-2138375&fid=6126&c=togo,,,,1,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS KOUMEA  ,1,9.72278,1.1825,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS KPADAPE  ,1,6.8371735,0.5746253,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,CMS KABOLI  ,1,8.745208,1.594906,Google maps - using town gps,,,,,,,,,1,
2019,TGO,CENTRALE,TOTAL,CMS PAGALA GARE  ,1,8.18333,0.96667,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS PYA  ,1,9.66667,1.15,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,CMS SOLIDARITE ,1,6.15169,1.2058,OSM - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CS ADAKPAME,1,6.189,1.328,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CS KODJOVIAKOPE,1,6.1169,1.2059,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,LOM�_COMMUNE,Pop restante,CS LOME,1,6.1578315,1.2278536,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,DJETA  ,1,6.2651193,1.7305815,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,CMS KAMBOLI  ,1,8.7437095,1.5856625,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,1,
2019,TGO,LOM�_COMMUNE,Pop restante,HOPITAL DE BE,1,6.1408,1.2464,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,HOPITAL ST LUC PAGALA  ,1,8.1857,0.9642,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,1,
2019,TGO,MARITIME,TOTAL,HOPITAL TABLIGBO ,1,6.602871,1.4996795,Google Maps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,HOPITAL VOGAN ,1,6.3475,1.5243,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,KOUMA ADAME  ,1,6.97668,0.59714,OSM - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,NADJUNDI  ,1,11.0093423,0.1833952,"Google Maps - used town GPS ""Nadjouni""",,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CHU KARA,1,9.5618,1.2025,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,PMI KARA ,1,9.547218,1.193178,Google maps - using town gps (not same as CHU Kara and Polyclinique Kara),,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,POLYCLINIQUE KARA,1,9.551704,1.203969,Google maps - using Clinique Tout Est Grace,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,CHP MANGO ,1,10.351,0.472,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,1,,,,,,
2019,TGO,KARA,POLULATION TOTALE,PMI SOS KARA ,1,9.5614,1.2104,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,PMI SOTOUBOUA ,1,8.557,0.978,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,1,
2019,TGO,SAVANES,TOTAL,CHP PMI MANGO ,1,10.35917,0.47083,"Possibly same as ""CHP MANGO""",,,,1,,,,,,
2019,TGO,,TOTAL,PMI-LABARKOUTA  ,,,,Cannot find,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,POLYCLINIQUE ATAKPAME,1,7.5060268,1.1592662,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,PMI DAPAONG ,1,10.864282,0.193414,Google maps,,,,1,,,,,,
2019,TGO,MARITIME,TOTAL,POLYCLINIQUE KPOTA ,1,6.168059,1.2657917,https://www.goafricaonline.com/tg/2493-cs-be-kpota6cliniques-polycliniques-lome-togo,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,POLYCLINIQUE SOKODE ,1,8.9816406,1.1391801,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,POPLYCLINIQUE ELAVAGNON,1,7.9986141,1.2967096,Google maps - used town gps,,,,,,,,,,
2019,TGO,KARA,POLULATION TOTALE,TCHANNADE ,1,9.52352,1.18996,OSM - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,USP AGBONOU ,1,7.51667,1.15,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,USP AGOEGAN  ,1,6.329282,1.700198,#31 https://www.researchgate.net/figure/Map-of-Togo-showing-the-main-vegetation-zones-and-the-sites-of-chelonian-records_fig1_277142053,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,USP AGOULOUDE,,,,Cannot find,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,USP ALEHERI  ,,,,Cannot find,,,,,,,,,,
2019,TGO,CENTRALE,TOTAL,USP AOUDA  ,1,8.7343972,0.9104826,"http://tg.geoview.info/aouda,1952227076n",,,,,,,,,,
2019,TGO,MARITIME,TOTAL,USP DE GAPE AVEGAN  ,,,,Cannot find,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,USP DE GBATOPE  ,1,6.4467,1.2598,OSM - no hospital found. Used town gps Agbatope,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,USP GANDO  ,1,10.333,0.747,Page 72 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,,
2019,TGO,SAVANES,TOTAL,USP KANTINDI,,,,DUPLICATE,,,,NO DATA FOR THIS SITE. Possible Fixed Typo in Spectrum Processing.,,,,,,
2019,TGO,CENTRALE,TOTAL,USP KOLINA  ,1,9.11667,1.15,Geonames - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,USP KOLO COPE  ,1,7.7449083,1.1959651,"Calculate town gps ""12 km east of Anie"" article references bridge, found bridge 12 km east of Anie.  http://www.27avril.com/blog/opinion/togo-a-kolo-cope-le-pont-de-la-mort",,,,,,,,,,
2019,TGO,SAVANES,TOTAL,USP KORBONGOU  ,1,10.9156,0.3121,OSM - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,USP KPIME  ,1,6.9116,0.628,https://maps.me/catalog/health/amenity-hospital/country-togo/,,,,,,,,,,
2019,TGO,PLATEAUX,POPULATION TOTALE,USP KPOGADZI ,1,6.9084142,0.6324666,http://epivacplus.org/sites/default/files/articles/262_1-20110118-175120_0.PDF,,,,,,,,,,
2019,TGO,MARITIME,TOTAL,USP SEKO  ,1,6.2686,1.716,OSM - no hospital found. Used town gps,,,,,,,,,,
2019,TGO,,TOTAL,USP KATINDI,1,10.9039,0.2919,"Duplicate same as ""USP Katinida""",,,,1,,,,,,
2019,TGO,KARA,POLULATION TOTALE,CMS HELOTA  ,,,,DUPLICATE,,,,1,,,,,,
1111,TGO,,TOTAL,USP MISSION TOVE,1,10.3720929,0.4760706,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
1111,TGO,,TOTAL,USP GAMELILI,,,,Cannot find,,,,,,,,,,
1111,TGO,,TOTAL,CMS SOEUR DE LA PROVIDENCE,1,9.6637394,1.310226899,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
1111,TGO,,TOTAL,USP GBOTO VODOUPE,1,6.673772,1.528001,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,USP AGBODRAFO,1,8.08346,1.416627,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,USP AFANGNAN,1,6.4940975,1.632323,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
1111,TGO,,TOTAL,USP ATTITONGON,1,6.4209865,1.658721,"Google Maps, used town gps ""Atitogon""",,,,,,,,,,
1111,TGO,,TOTAL,USP DAGBATI,1,6.4793,1.4988,OSM- used town GPS,,,,,,,,,,
1111,TGO,,TOTAL,HOPITAL ORDRE DE MALTE,1,6.1789252,1.2276116,https://www.annuairestogo.tg/societe/?id=2545,,,,,,,,,,
1111,TGO,,TOTAL,CMS MORETAN,1,8.108516,1.351189,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,CMS KOLOWARE,1,8.954219,1.289934,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,USP BAGO,1,8.526,1.398,page 71 http://togo.unfpa.org/sites/default/files/pub-pdf/CARTOGRAPHIE%20SONU%20_17%20sept%202015.pdf,,,,,,,,,,
1111,TGO,,TOTAL,USP LANDA-POZANDA,1,9.459,1.208,http://royalsocietypublishing.org/content/royptb/302/1111/471.full.pdf,,,,,,,,,,
2019,TGO,,TOTAL,GAME SEVA  ,,,,Cannot find,,,,1,,,,,,
1111,TGO,,TOTAL,USP PANGOUDA,1,10.019657,0.803518,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,USP ATALOTE,1,10.016789,0.833298,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,USP DIMORI,1,9.202213,0.592215,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,TGO,,TOTAL,CMS DE HELOTA,,,,DUPLICATE,,,,1,,,,,,
2019,TZA,,Pwani, Coastal Region (Kibiti),1,-7.727266,38.934049,Google Maps - Using Kibiti health center,,,,,,,,,,
2016,TZA,,, Dodoma (Mpwapwa),,,,DUPLICATE,,,,,,,,,,
2019,TZA,,Mara,Mara (Tarime Dist Hosp),1,-1.3467204,34.3688822,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TZA,,Morogoro,Morogoro (Gairo),1,-6.141747,36.872424,Google maps - no hospital found. Using town gps,,,,,,,,,,
2019,TZA,,Arusha,Arusha (Kaloleni),1,-3.36386,36.686997,Google maps - using Soweto General Hospital,,,,,-3.3649686,36.6889807,0.252433085,,1,
2019,TZA,,Arusha,Arusha (Karatu),1,-3.333333,35.666667,ancss-coordinates-master-list_2018-03-06,,,,,-3.333333,35.666667,,,,
2016,TZA,,Arusha,Arusha (Karatu),1,-3.333333,35.666667,ancss-coordinates-master-list_2018-03-06,,,,,-3.333333,35.666667,,,,
2016,TZA,,Arusha,Arusha (Mbuguni),1,-3.579809,36.813782,ancss-coordinates-master-list_2018-03-06,,,,,-3.579809,36.813782,,,,
2019,TZA,,Arusha,Arusha (Monduli),1,-3.2946017,36.4454806,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2016,TZA,,Arusha,Arusha Mbuguni,1,-3.294426,36.445408,Google maps - Using Monduli Hospital,,,,,-3.2958686,36.4526678,,,,
2016,TZA,,Arusha,Arusha (Ngarenaro),1,-3.369023,36.677551,Google maps- using St. Elizabeth Hospital,,,,,-3.3717321,36.6754972,0.377898972,,1,
2019,TZA,,Arusha,Site 6Arysha (Oldonyo Sambue Dispensary),1,-3.15592,36.68288,ancss-coordinates-master-list_2018-03-06,,,,,-3.15592,36.68288,,,,
2019,TZA,,Manyara,Babati,1,-4.2166667,35.75,ancss-coordinates-master-list_2018-03-06,,,,,-4.2166667,35.75,,,,
2019,TZA,,Pwani,Bagamoyo,1,-6.43333,38.9,ancss-coordinates-master-list_2018-03-06,,,,,-6.43333,38.9,,,,
2019,TZA,,Rukwa,Bakwata,1,-7.68065,31.55831,ancss-coordinates-master-list_2018-03-06,,,,,-7.68065,31.55831,,,,
2019,TZA,,Geita,Bukoli Health Centre,1,-3.19623,32.32703,ancss-coordinates-master-list_2018-03-06,,,,,-3.19623,32.32703,,,,
2019,TZA,,Pwani,Bungu,1,-7.6263425,39.065866,ancss-coordinates-master-list_2018-03-06,,,,,-7.6263425,39.065866,,,,
2016,TZA,,Urban,Butimba,1,-2.566667,32.883333,ancss-coordinates-master-list_2018-03-06,,,,,-2.566667,32.883333,,,,
2019,TZA,,Pwani,Chalinze,1,-6.636449,38.353837,Google maps,,,,,-6.638561,38.352134,,,,
2019,TZA,,Pwani,Chalinze HC,1,-6.6365859,38.3538723,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2016,TZA,,Urban,Chimala Mission Hospital ,1,-8.858609,34.028567,Google maps,,,,,,,,,,
2019,TZA,,Dar es Salaam,Dar es Salaam (Buguruni - Ilala),1,-6.832518,39.255073,Google maps - multiple hospitals found. Using town gps,,,,,-6.8316164,39.2557324,0.123937078,,1,
2019,TZA,,Dar es Salaam,Dar es Salaam (Kimara),1,-6.784623,39.164152,Google maps,,,,,-6.8065579,39.1803741,3.027029128,,1,
2019,TZA,,Dar es Salaam,Dar es Salaam (Kiwalani),1,-6.878172,39.235762,Google maps - using Hospital Vituka,,,,,-6.8572402,39.2305717,2.397755767,,1,
2019,TZA,,Dar es Salaam,Dar es Salaam (Magomeni),1,-6.806672,39.257798,Google maps,,,,,,,,,,
2019,TZA,,Dar es Salaam,Dar es Salaam (Oyesterbay - Kinondoni),1,-6.77265,39.278003,Google maps - nmultiple hospitals found. Using town gps,,,,,-6.7736667,39.276505,0.200413498,,1,
2019,TZA,,Dar es Salaam,Dar-es-Salaam (Kasorobo-Temeke),1,-6.861002,39.25033,Google maps - using Mico Kasorobo,,,,,-6.8538557,39.2596277,1.298507301,,1,
2019,TZA,,Dar es Salaam,Dar-es-Salaam (Kigamboni-Temeke),1,-6.826863,39.312203,Google maps,,,,,-6.823578,39.309543,0.468842586,,1,
2019,TZA,,Dodmoa,Dodoma Bahi,1,-5.9833333,35.3166667,ancss-coordinates-master-list_2018-03-06,,,,,-5.9833333,35.3166667,,,,
2019,TZA,,Dodmoa,Dodoma Handali,1,-6.334666,36.000684,Google maps,,,,,-6.333333,36,,,,
2019,TZA,,Dodmoa,Dodoma Kibaigwa,1,-6.78791,36.662217,ancss-coordinates-master-list_2018-03-06,,,,,-6.78791,36.662217,,,,
2019,TZA,,,Dodoma (Kibaigwa),,,,DUPLICATE,,,,,-6.78791,36.662217,,,,
2019,TZA,,Dodmoa,Dodoma Makole,1,-6.17894,35.751932,Google maps,,,,,-6.1793663,35.7520089,0.048173792,,1,
2019,TZA,,Dodmoa,Dodoma Mpwapwa,1,-6.350305,36.488334,Google maps,,,,,-6.35,36.4833333,,,,
2019,TZA,,Dodmoa,Dodoma Wajenzi,1,-6.159652,35.746616,Google maps - no hospital found. Using town gps,,,,,-6.1596915,35.7466149,0.004395262,,1,
2019,TZA,,Manyara,Dongobeshi,1,-4.04656,35.2176,ancss-coordinates-master-list_2018-03-06,,,,,-4.04656,35.2176,,,,
2016,TZA,,Tanga,Handeni MCH,1,-5.434637,38.022771,Google maps - Using Handeni District Hospital,,,,,,,,,,
2019,TZA,,Simiyu,Iguga Dist Hosp,1,-4.2876049,33.8722202,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2019,TZA,,Singida,Iguguno,1,-4.566782,34.626221,ancss-coordinates-master-list_2018-03-06,,,,,-4.566782,34.626221,,,,
2016,TZA,,Urban,Igunguno Disp,1,-4.568088,34.629825,Google maps - no hospital found. Using town gps,,,,,,,,,,
2019,TZA,,Singida,Ihanja HC,1,-5.046233,34.678161,Google maps,,,,,-5.051107,34.67487,,,,
2019,TZA,,Iringa,Iringa (Iringa Regional Hospital),1,-7.781778,35.698872,Google maps,,,,,-7.777011,35.69216,0.910114305,,1,
2019,TZA,,Iringa,Iringa (Kasanga),1,-8.4242,35.4222,tanzania.csv,,,,,-8.641841,35.155811,,,,
2018,TZA,,Iringa,Iringa (Mafinga),1,-7.25,35.066667,ancss-coordinates-master-list_2018-03-06,,,,,-7.25,35.066667,,,,
2019,TZA,,Njombe,Iringa (Matamba),1,-8.9934,33.96923,Google maps - using town gps,,,,,-8.989673,33.96841,,,,
