"GAUL_CODE","year","hiv_test","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2","shapefile","OBJECTID","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3","Shape_Leng","Shape_Area","NAME","COUNTRY_ID","ADMN_LEVEL","PARENT_ID","Area"
"192",2014,0.0718915037148452,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2006,0.0624501485657141,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2007,0.0620100127569437,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2008,0.0610327990199033,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2009,0.0651531772368006,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2010,0.0676263539567,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2011,0.0725040469293655,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2012,0.0698881501013706,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2013,0.0714254426961925,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2000,0.0512395077740867,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2015,0.0741043963628757,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2016,0.0771124707887149,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2017,0.0810383033398623,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2004,0.0598816911659776,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2005,0.0597697496727284,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2001,0.0541022707060163,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2002,0.0593146856657565,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"192",2003,0.0616099468142776,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111726","192","Karoo Hoogland","0","NC066","Local Municipality","Local Municipality",NA,NA,11.2409731089,3.06893268875,NA,NA,NA,NA,NA
"193",2005,0.0778136094884293,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2002,0.0810708528406419,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2003,0.081927533374792,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2004,0.0792370288254264,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2009,0.077367457880562,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2006,0.0809317641881672,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2007,0.0783061207136451,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2008,0.075573733781075,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2000,0.0760332598003423,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2001,0.0790763090157628,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2012,0.0806489847998802,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2013,0.0843467052674079,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2014,0.084229944149462,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2015,0.0847128046778509,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2016,0.0849563884922104,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2017,0.0876797542567327,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2010,0.0793160500749546,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"193",2011,0.0838629950630269,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111727","193","Khâi-Ma","0","NC067","Local Municipality","Local Municipality",NA,NA,7.15512459002,1.54805503926,NA,NA,NA,NA,NA
"194",2016,0.0694881399422205,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2003,0.0682018282360648,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2004,0.0654854065501792,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2017,0.0717418905839146,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2002,0.0686456536786657,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2010,0.063801325885987,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2011,0.0666626872793135,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2012,0.0647952266141755,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2013,0.0684322238452141,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2014,0.0691092793224418,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2015,0.0692667592260857,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2000,0.0665151495917889,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2001,0.0680613753181837,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2006,0.0663464083920501,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2007,0.0643724376275586,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2008,0.0631940798178069,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2005,0.0647473763608056,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"194",2009,0.0632631546739695,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111728","194","Nama Khoi","0","NC062","Local Municipality","Local Municipality",NA,NA,7.30334736779,1.67343552063,NA,NA,NA,NA,NA
"195",2000,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2001,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2002,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2008,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2009,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2010,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2011,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2012,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2013,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2014,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2015,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2003,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2004,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2005,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2006,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2007,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2016,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"195",2017,NA,"211","ZAF","South Africa","8","Northern Cape","44","Namakwa",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111729","195","Richtersveld","0","NC061","Local Municipality","Local Municipality",NA,NA,6.07169976189,0.889308034844,NA,NA,NA,NA,NA
"196",2016,0.0884473834057808,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2005,0.0696036492714356,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2006,0.0720033912235437,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2017,0.096079162157086,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2004,0.0713874592907871,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2009,0.0762982825636191,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2010,0.0770205110128918,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2007,0.0732000172367154,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2008,0.0731923779699518,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2000,0.0605472272280765,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2001,0.0647851780270526,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2002,0.0688680178458946,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2003,0.07464885531553,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2012,0.0851213600465624,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2013,0.087862339510561,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2014,0.0880335674907227,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2011,0.0830466868848561,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"196",2015,0.0882431019147268,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111730","196","Emthanjeni","0","NC073","Local Municipality","Local Municipality",NA,NA,7.83975391415,1.26816936506,NA,NA,NA,NA,NA
"197",2000,0.0643793619959554,"211","ZAF","South Africa","8","Northern Cape","45","Pixley ka Seme",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111731","197","Kareeberg","0","NC074","Local Municipality","Local Municipality",NA,NA,7.53927694725,1.66410985015,NA,NA,NA,NA,NA
