"GAUL_CODE","year","hiv_test","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2","shapefile"
"19",2009,0.225659002573853,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2010,0.215437531964272,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2011,0.211106408962786,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2012,0.205499653721627,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2013,0.197971275528749,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2014,0.192507911618353,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2015,0.185067397411065,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2016,0.177033097133626,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"19",2017,0.172897023382834,"30","BWA","Botswana","7","North-West","19","Ngamiland West",NA,NA,"Unknown","Unknown","BWA_adm2"
"2",2000,0.247307566749892,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2001,0.258032390062444,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2002,0.251173653467172,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2003,0.240086371290662,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2004,0.243818262930581,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2005,0.24207642497471,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2006,0.243902383665293,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2007,0.247696480731317,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2008,0.247353216090025,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2009,0.245108253511937,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2010,0.233824647047305,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2011,0.223766882473988,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2012,0.214088208240859,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2013,0.208892036708891,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2014,0.208572781600379,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2015,0.20737962038368,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2016,0.203217404297859,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"2",2017,0.2017304107504,"30","BWA","Botswana","1","Central","2","Lethlakane",NA,"Orapa","Town Council","Town Council","BWA_adm2"
"20",2000,0.232150723738893,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2001,0.226758435694858,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2002,0.232323351467064,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2003,0.233133232619208,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2004,0.223878824949054,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2005,0.225140463419965,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2006,0.218640735578993,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2007,0.210014632746435,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2008,0.202064022577105,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2009,0.197519720464116,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2010,0.195075997557758,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2011,0.196423599100157,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2012,0.204921940258537,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2013,0.206625814250257,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2014,0.212056365398604,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2015,0.213666822510823,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2016,0.219187304439925,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"20",2017,0.221270345370205,"30","BWA","Botswana","8","South-East","20","Gaborone",NA,NA,"Town Council","Town Council","BWA_adm2"
"21",2000,0.230710151244951,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2001,0.220838654759823,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2002,0.221791026374982,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2003,0.221294766161588,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2004,0.21304377590041,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2005,0.214678293858329,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2006,0.205840959792169,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2007,0.199418905113978,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2008,0.198964932323289,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2009,0.19795509857983,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2010,0.191972398088028,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2011,0.186197722591569,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2012,0.192812561494708,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2013,0.197443886491132,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2014,0.200607076582516,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2015,0.204172740002893,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2016,0.211795975739389,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"21",2017,0.214004049169007,"30","BWA","Botswana","8","South-East","21","South East",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2000,0.230211621510348,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2001,0.223287319044195,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2002,0.22127648594893,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2003,0.225074540773316,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2004,0.216744170700748,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2005,0.216645167378865,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2006,0.208333511578602,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2007,0.206774517699592,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2008,0.209857373711827,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2009,0.210159885072177,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2010,0.206303193118736,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2011,0.202085673538935,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2012,0.204292717000153,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2013,0.207009197153264,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2014,0.204955258036149,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2015,0.20979268528907,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2016,0.21540255034919,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"22",2017,0.219357560874946,"30","BWA","Botswana","9","Southern","22","Barolong",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"23",2000,0.252357830926965,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2001,0.234749663454098,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2002,0.228885516902384,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2003,0.220726004064859,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2004,0.212969796106733,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2005,0.208381393160654,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2006,0.19824346615174,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2007,0.192122267792304,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2008,0.194053952437253,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2009,0.195058701169498,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2010,0.190223035778308,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2011,0.185742556382956,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2012,0.187473966887269,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2013,0.189104702905055,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2014,0.188608467792996,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2015,0.191299417145639,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2016,0.194311506349791,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"23",2017,0.197624827785804,"30","BWA","Botswana","9","Southern","23","Ngwaketse Central",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2000,0.253148434278652,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2001,0.236057771836613,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2002,0.232607560452992,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2003,0.221612759407891,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2004,0.215124315746152,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2005,0.210952138714945,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2006,0.20256272244806,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2007,0.197442100266006,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2008,0.198203746402788,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2009,0.199148011944859,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2010,0.197224027563183,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2011,0.196646434127876,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2012,0.197259978336639,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2013,0.198242100710034,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2014,0.19838742004089,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2015,0.199140711117439,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2016,0.20190443149865,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"24",2017,0.204418001918456,"30","BWA","Botswana","9","Southern","24","Ngwaketse North",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2000,0.243880132427924,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2001,0.229845449390819,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2002,0.225744598213132,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2003,0.223805836337299,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2004,0.21686420864036,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2005,0.212909769815841,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2006,0.203210412083774,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2007,0.200070331714888,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2008,0.203658027632471,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2009,0.205538227550202,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2010,0.202917903718576,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2011,0.200103119794956,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2012,0.198686450981077,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2013,0.199337266112157,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2014,0.197686036614484,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2015,0.201491669063922,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2016,0.204946716644159,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"25",2017,0.209296822664416,"30","BWA","Botswana","9","Southern","25","Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2"
"26",2000,0.290672016235454,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2001,0.298217183990859,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2002,0.293017921420055,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2003,0.293476405744336,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2004,0.287838595367671,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2005,0.284135515395102,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2006,0.280582722993954,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2007,0.27927616870117,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2008,0.282370460143348,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2009,0.278260674935921,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2010,0.276411589846418,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2011,0.27270766315493,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2012,0.265976675811323,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2013,0.260926095195412,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2014,0.259757235265725,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2015,0.258496212179643,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2016,0.256313274856156,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"26",2017,0.255048604582692,"30","BWA","Botswana","1","Central","26","Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"27",2000,0.251138826005369,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2001,0.234626092020047,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2002,0.230778278332771,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2003,0.221971589599511,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2004,0.215251247683112,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2005,0.211079042190607,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2006,0.202227435964825,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2007,0.197408663898957,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2008,0.198883133342519,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2009,0.200027339117983,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2010,0.197641676811437,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2011,0.196175346069478,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2012,0.196489920801394,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2013,0.197473764619015,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2014,0.197177852462339,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2015,0.198771989932939,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2016,0.20170485584489,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"27",2017,0.204683478032802,"0",NA,"Botswana","27","Southern","27","Ngwaketse",NA,NA,NA,NA,"BWA_adm2"
"3",2000,0.244802154194146,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2001,0.250644939351625,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2002,0.261292518603304,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2003,0.267178053612073,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2004,0.268330892485957,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2005,0.268116001185909,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2006,0.262121794997422,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2007,0.259868951346197,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2008,0.262856717289334,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2009,0.265598097551832,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2010,0.265960225033175,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2011,0.271005887297887,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2012,0.269799545091728,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2013,0.269712726455131,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2014,0.264113405879587,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2015,0.263586374873097,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2016,0.263382120358656,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"3",2017,0.262625546073042,"30","BWA","Botswana","1","Central","3","Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2"
"4",2000,0.251809297188043,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2001,0.256302795568842,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2002,0.266088166831378,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2003,0.270602349020379,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2004,0.27061287748407,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2005,0.269284685343398,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2006,0.262605109931669,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2007,0.259583874984451,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2008,0.262669615755159,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2009,0.264603069505774,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2010,0.264408714979776,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2011,0.268620885134885,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2012,0.269252984790449,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2013,0.270904675301708,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2014,0.266586208082991,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2015,0.264176304860661,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
"4",2016,0.263630045228137,"30","BWA","Botswana","1","Central","4","Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2"
